era,set_name,abbreviation,group_id,productId,name,cleanName,number,rarity,cardType,hp,stage,subTypeName,marketPrice,lowPrice,midPrice,pokebulb_price
Scarlet & Violet,SV01: Scarlet & Violet Base Set,SVI,22873,486617,Annihilape,Annihilape,109/198,Rare,Fighting,140,Stage 2,Reverse Holofoil,0.21,0.06,0.25,0.5
Scarlet & Violet,SV01: Scarlet & Violet Base Set,SVI,22873,487999,Meditite - 110/198,Meditite 110 198,110/198,Common,Fighting,60,Basic,Normal,0.09,0.01,0.15,0.5
Scarlet & Violet,SV01: Scarlet & Violet Base Set,SVI,22873,487999,Meditite - 110/198,Meditite 110 198,110/198,Common,Fighting,60,Basic,Reverse Holofoil,0.12,0.01,0.19,0.5
Scarlet & Violet,SV01: Scarlet & Violet Base Set,SVI,22873,488000,Medicham - 111/198,Medicham 111 198,111/198,Uncommon,Fighting,90,Stage 1,Normal,0.11,0.01,0.15,0.5
Scarlet & Violet,SV01: Scarlet & Violet Base Set,SVI,22873,488000,Medicham - 111/198,Medicham 111 198,111/198,Uncommon,Fighting,90,Stage 1,Reverse Holofoil,0.18,0.1,0.25,0.5
Scarlet & Violet,SV01: Scarlet & Violet Base Set,SVI,22873,488001,Riolu - 112/198,Riolu 112 198,112/198,Common,Fighting,70,Basic,Normal,0.19,0.01,0.19,0.5
Scarlet & Violet,SV01: Scarlet & Violet Base Set,SVI,22873,488001,Riolu - 112/198,Riolu 112 198,112/198,Common,Fighting,70,Basic,Reverse Holofoil,0.21,0.05,0.25,0.5
Scarlet & Violet,SV01: Scarlet & Violet Base Set,SVI,22873,488002,Riolu - 113/198,Riolu 113 198,113/198,Common,Fighting,70,Basic,Normal,0.13,0.01,0.15,0.5
Scarlet & Violet,SV01: Scarlet & Violet Base Set,SVI,22873,488002,Riolu - 113/198,Riolu 113 198,113/198,Common,Fighting,70,Basic,Reverse Holofoil,0.22,0.09,0.25,0.5
Scarlet & Violet,SV01: Scarlet & Violet Base Set,SVI,22873,488003,Lucario - 114/198,Lucario 114 198,114/198,Uncommon,Fighting,130,Stage 1,Normal,0.12,0.03,0.16,0.5
Scarlet & Violet,SV01: Scarlet & Violet Base Set,SVI,22873,488003,Lucario - 114/198,Lucario 114 198,114/198,Uncommon,Fighting,130,Stage 1,Reverse Holofoil,0.33,0.15,0.33,0.5
Scarlet & Violet,SV01: Scarlet & Violet Base Set,SVI,22873,488004,Sandile - 115/198,Sandile 115 198,115/198,Common,Fighting,70,Basic,Normal,0.06,0.01,0.15,0.5
Scarlet & Violet,SV01: Scarlet & Violet Base Set,SVI,22873,488004,Sandile - 115/198,Sandile 115 198,115/198,Common,Fighting,70,Basic,Reverse Holofoil,0.2,0.01,0.21,0.5
Scarlet & Violet,SV01: Scarlet & Violet Base Set,SVI,22873,488005,Krokorok,Krokorok,116/198,Common,Fighting,100,Stage 1,Normal,0.12,0.01,0.15,0.5
Scarlet & Violet,SV01: Scarlet & Violet Base Set,SVI,22873,488005,Krokorok,Krokorok,116/198,Common,Fighting,100,Stage 1,Reverse Holofoil,0.18,0.08,0.22,0.5
Scarlet & Violet,SV01: Scarlet & Violet Base Set,SVI,22873,488006,Krookodile,Krookodile,117/198,Uncommon,Fighting,170,Stage 2,Normal,0.08,0.01,0.15,0.5
Scarlet & Violet,SV01: Scarlet & Violet Base Set,SVI,22873,488006,Krookodile,Krookodile,117/198,Uncommon,Fighting,170,Stage 2,Reverse Holofoil,0.17,0.07,0.23,0.5
Scarlet & Violet,SV01: Scarlet & Violet Base Set,SVI,22873,488007,Hawlucha,Hawlucha,118/198,Rare,Fighting,70,Basic,Holofoil,0.26,0.1,0.28,0.5
Scarlet & Violet,SV01: Scarlet & Violet Base Set,SVI,22873,488007,Hawlucha,Hawlucha,118/198,Rare,Fighting,70,Basic,Reverse Holofoil,0.31,0.15,0.35,0.5
Scarlet & Violet,SV01: Scarlet & Violet Base Set,SVI,22873,488008,Silicobra,Silicobra,119/198,Common,Fighting,80,Basic,Normal,0.1,0.01,0.15,0.5
Scarlet & Violet,SV01: Scarlet & Violet Base Set,SVI,22873,488008,Silicobra,Silicobra,119/198,Common,Fighting,80,Basic,Reverse Holofoil,0.12,0.02,0.19,0.5
Scarlet & Violet,SV01: Scarlet & Violet Base Set,SVI,22873,488009,Sandaconda,Sandaconda,120/198,Uncommon,Fighting,140,Stage 1,Normal,0.07,0.01,0.15,0.5
Scarlet & Violet,SV01: Scarlet & Violet Base Set,SVI,22873,488009,Sandaconda,Sandaconda,120/198,Uncommon,Fighting,140,Stage 1,Reverse Holofoil,0.16,0.08,0.2,0.5
Scarlet & Violet,SV01: Scarlet & Violet Base Set,SVI,22873,488010,Stonjourner,Stonjourner,121/198,Uncommon,Fighting,130,Basic,Normal,0.11,0.01,0.16,0.5
Scarlet & Violet,SV01: Scarlet & Violet Base Set,SVI,22873,488010,Stonjourner,Stonjourner,121/198,Uncommon,Fighting,130,Basic,Reverse Holofoil,0.25,0.1,0.25,0.5
Scarlet & Violet,SV01: Scarlet & Violet Base Set,SVI,22873,488011,Klawf - 122/198,Klawf 122 198,122/198,Rare,Fighting,130,Basic,Holofoil,0.11,0.01,0.16,0.5
Scarlet & Violet,SV01: Scarlet & Violet Base Set,SVI,22873,488011,Klawf - 122/198,Klawf 122 198,122/198,Rare,Fighting,130,Basic,Reverse Holofoil,0.19,0.04,0.25,0.5
Scarlet & Violet,SV01: Scarlet & Violet Base Set,SVI,22873,488012,Great Tusk ex - 123/198,Great Tusk ex 123 198,123/198,Double Rare,Fighting,250,Basic,Holofoil,0.67,0.25,0.99,1.0
Scarlet & Violet,SV01: Scarlet & Violet Base Set,SVI,22873,488013,Koraidon,Koraidon,124/198,Rare,Fighting,130,Basic,Holofoil,0.15,0.01,0.19,0.5
Scarlet & Violet,SV01: Scarlet & Violet Base Set,SVI,22873,488013,Koraidon,Koraidon,124/198,Rare,Fighting,130,Basic,Reverse Holofoil,0.21,0.01,0.25,0.5
Scarlet & Violet,SV01: Scarlet & Violet Base Set,SVI,22873,475421,Koraidon ex - 125/198,Koraidon ex 125 198,125/198,Double Rare,Fighting,230,Basic,Holofoil,0.61,0.2,0.99,1.0
Scarlet & Violet,SV01: Scarlet & Violet Base Set,SVI,22873,487055,Grimer,Grimer,126/198,Common,Darkness,80,Basic,Normal,0.09,0.01,0.15,0.5
Scarlet & Violet,SV01: Scarlet & Violet Base Set,SVI,22873,487055,Grimer,Grimer,126/198,Common,Darkness,80,Basic,Reverse Holofoil,0.12,0.01,0.2,0.5
Scarlet & Violet,SV01: Scarlet & Violet Base Set,SVI,22873,488015,Muk,Muk,127/198,Uncommon,Darkness,140,Stage 1,Normal,0.15,0.01,0.15,0.5
Scarlet & Violet,SV01: Scarlet & Violet Base Set,SVI,22873,488015,Muk,Muk,127/198,Uncommon,Darkness,140,Stage 1,Reverse Holofoil,0.21,0.09,0.25,0.5
Scarlet & Violet,SV01: Scarlet & Violet Base Set,SVI,22873,488016,Seviper,Seviper,128/198,Common,Darkness,120,Basic,Normal,0.08,0.01,0.15,0.5
Scarlet & Violet,SV01: Scarlet & Violet Base Set,SVI,22873,488016,Seviper,Seviper,128/198,Common,Darkness,120,Basic,Reverse Holofoil,0.15,0.05,0.2,0.5
Scarlet & Violet,SV01: Scarlet & Violet Base Set,SVI,22873,488017,Spiritomb,Spiritomb,129/198,Uncommon,Darkness,70,Basic,Normal,0.05,0.01,0.15,0.5
Scarlet & Violet,SV01: Scarlet & Violet Base Set,SVI,22873,488017,Spiritomb,Spiritomb,129/198,Uncommon,Darkness,70,Basic,Reverse Holofoil,0.19,0.05,0.23,0.5
Scarlet & Violet,SV01: Scarlet & Violet Base Set,SVI,22873,487056,Croagunk,Croagunk,130/198,Common,Darkness,70,Basic,Normal,0.06,0.01,0.15,0.5
Scarlet & Violet,SV01: Scarlet & Violet Base Set,SVI,22873,487056,Croagunk,Croagunk,130/198,Common,Darkness,70,Basic,Reverse Holofoil,0.11,0.04,0.2,0.5
Scarlet & Violet,SV01: Scarlet & Violet Base Set,SVI,22873,488019,Toxicroak ex - 131/198,Toxicroak ex 131 198,131/198,Double Rare,Darkness,250,Stage 1,Holofoil,0.73,0.25,0.99,1.0
Scarlet & Violet,SV01: Scarlet & Violet Base Set,SVI,22873,488021,Pawniard,Pawniard,132/198,Common,Darkness,70,Basic,Normal,0.09,0.01,0.15,0.5
Scarlet & Violet,SV01: Scarlet & Violet Base Set,SVI,22873,488021,Pawniard,Pawniard,132/198,Common,Darkness,70,Basic,Reverse Holofoil,0.12,0.01,0.2,0.5
Scarlet & Violet,SV01: Scarlet & Violet Base Set,SVI,22873,488023,Bisharp,Bisharp,133/198,Common,Darkness,120,Stage 1,Normal,0.1,0.01,0.15,0.5
Scarlet & Violet,SV01: Scarlet & Violet Base Set,SVI,22873,488023,Bisharp,Bisharp,133/198,Common,Darkness,120,Stage 1,Reverse Holofoil,0.14,0.01,0.2,0.5
Scarlet & Violet,SV01: Scarlet & Violet Base Set,SVI,22873,488024,Kingambit - 134/198,Kingambit 134 198,134/198,Rare,Darkness,170,Stage 2,Holofoil,0.14,0.01,0.2,0.5
Scarlet & Violet,SV01: Scarlet & Violet Base Set,SVI,22873,488024,Kingambit - 134/198,Kingambit 134 198,134/198,Rare,Darkness,170,Stage 2,Reverse Holofoil,0.21,0.05,0.25,0.5
Scarlet & Violet,SV01: Scarlet & Violet Base Set,SVI,22873,488025,Maschiff - 135/198,Maschiff 135 198,135/198,Common,Darkness,70,Basic,Normal,0.09,0.01,0.15,0.5
Scarlet & Violet,SV01: Scarlet & Violet Base Set,SVI,22873,488025,Maschiff - 135/198,Maschiff 135 198,135/198,Common,Darkness,70,Basic,Reverse Holofoil,0.2,0.09,0.24,0.5
Scarlet & Violet,SV01: Scarlet & Violet Base Set,SVI,22873,485867,Maschiff - 136/198,Maschiff 136 198,136/198,Common,Darkness,80,Basic,Normal,0.06,0.01,0.15,0.5
Scarlet & Violet,SV01: Scarlet & Violet Base Set,SVI,22873,485867,Maschiff - 136/198,Maschiff 136 198,136/198,Common,Darkness,80,Basic,Reverse Holofoil,0.18,0.1,0.25,0.5
Scarlet & Violet,SV01: Scarlet & Violet Base Set,SVI,22873,485871,Mabosstiff - 137/198,Mabosstiff 137 198,137/198,Uncommon,Darkness,130,Stage 1,Normal,0.07,0.01,0.15,0.5
Scarlet & Violet,SV01: Scarlet & Violet Base Set,SVI,22873,485871,Mabosstiff - 137/198,Mabosstiff 137 198,137/198,Uncommon,Darkness,130,Stage 1,Reverse Holofoil,0.15,0.05,0.21,0.5
Scarlet & Violet,SV01: Scarlet & Violet Base Set,SVI,22873,488026,Bombirdier - 138/198,Bombirdier 138 198,138/198,Uncommon,Darkness,110,Basic,Normal,0.11,0.01,0.15,0.5
Scarlet & Violet,SV01: Scarlet & Violet Base Set,SVI,22873,488026,Bombirdier - 138/198,Bombirdier 138 198,138/198,Uncommon,Darkness,110,Basic,Reverse Holofoil,0.19,0.05,0.23,0.5
Scarlet & Violet,SV01: Scarlet & Violet Base Set,SVI,22873,488027,Forretress,Forretress,139/198,Uncommon,Metal,120,Stage 1,Normal,0.03,0.01,0.15,0.5
Scarlet & Violet,SV01: Scarlet & Violet Base Set,SVI,22873,488027,Forretress,Forretress,139/198,Uncommon,Metal,120,Stage 1,Reverse Holofoil,0.16,0.08,0.2,0.5
Scarlet & Violet,SV01: Scarlet & Violet Base Set,SVI,22873,488028,Varoom - 140/198,Varoom 140 198,140/198,Common,Metal,60,Basic,Normal,0.05,0.01,0.15,0.5
Scarlet & Violet,SV01: Scarlet & Violet Base Set,SVI,22873,488028,Varoom - 140/198,Varoom 140 198,140/198,Common,Metal,60,Basic,Reverse Holofoil,0.18,0.07,0.21,0.5
Scarlet & Violet,SV01: Scarlet & Violet Base Set,SVI,22873,488029,Varoom - 141/198,Varoom 141 198,141/198,Common,Metal,80,Basic,Normal,0.05,0.01,0.15,0.5
Scarlet & Violet,SV01: Scarlet & Violet Base Set,SVI,22873,488029,Varoom - 141/198,Varoom 141 198,141/198,Common,Metal,80,Basic,Reverse Holofoil,0.2,0.01,0.23,0.5
Scarlet & Violet,SV01: Scarlet & Violet Base Set,SVI,22873,488030,Revavroom,Revavroom,142/198,Rare,Metal,140,Stage 1,Holofoil,0.16,0.01,0.2,0.5
Scarlet & Violet,SV01: Scarlet & Violet Base Set,SVI,22873,488030,Revavroom,Revavroom,142/198,Rare,Metal,140,Stage 1,Reverse Holofoil,0.25,0.05,0.25,0.5
Scarlet & Violet,SV01: Scarlet & Violet Base Set,SVI,22873,485106,Iron Treads ex - 143/198,Iron Treads ex 143 198,143/198,Double Rare,Metal,220,Basic,Holofoil,0.61,0.17,0.99,1.0
Scarlet & Violet,SV01: Scarlet & Violet Base Set,SVI,22873,488031,Chansey,Chansey,144/198,Common,Colorless,110,Basic,Normal,0.13,0.02,0.15,0.5
Scarlet & Violet,SV01: Scarlet & Violet Base Set,SVI,22873,488031,Chansey,Chansey,144/198,Common,Colorless,110,Basic,Reverse Holofoil,0.18,0.05,0.2,0.5
Scarlet & Violet,SV01: Scarlet & Violet Base Set,SVI,22873,488033,Blissey,Blissey,145/198,Uncommon,Colorless,150,Basic,Normal,0.11,0.01,0.15,0.5
Scarlet & Violet,SV01: Scarlet & Violet Base Set,SVI,22873,488033,Blissey,Blissey,145/198,Uncommon,Colorless,150,Basic,Reverse Holofoil,0.23,0.1,0.25,0.5
Scarlet & Violet,SV01: Scarlet & Violet Base Set,SVI,22873,488035,Zangoose - 146/198,Zangoose 146 198,146/198,Common,Colorless,90,Basic,Normal,0.11,0.01,0.15,0.5
Scarlet & Violet,SV01: Scarlet & Violet Base Set,SVI,22873,488035,Zangoose - 146/198,Zangoose 146 198,146/198,Common,Colorless,90,Basic,Reverse Holofoil,0.09,0.02,0.2,0.5
Scarlet & Violet,SV01: Scarlet & Violet Base Set,SVI,22873,488036,Zangoose - 147/198,Zangoose 147 198,147/198,Uncommon,Colorless,110,Basic,Normal,0.13,0.01,0.15,0.5
Scarlet & Violet,SV01: Scarlet & Violet Base Set,SVI,22873,488036,Zangoose - 147/198,Zangoose 147 198,147/198,Uncommon,Colorless,110,Basic,Reverse Holofoil,0.18,0.08,0.24,0.5
Scarlet & Violet,SV01: Scarlet & Violet Base Set,SVI,22873,488037,Starly - 148/198,Starly 148 198,148/198,Common,Colorless,60,Basic,Normal,0.21,0.01,0.2,0.5
Scarlet & Violet,SV01: Scarlet & Violet Base Set,SVI,22873,488037,Starly - 148/198,Starly 148 198,148/198,Common,Colorless,60,Basic,Reverse Holofoil,0.19,0.05,0.22,0.5
Scarlet & Violet,SV01: Scarlet & Violet Base Set,SVI,22873,488038,Staravia,Staravia,149/198,Common,Colorless,80,Stage 1,Normal,0.07,0.01,0.15,0.5
Scarlet & Violet,SV01: Scarlet & Violet Base Set,SVI,22873,488038,Staravia,Staravia,149/198,Common,Colorless,80,Stage 1,Reverse Holofoil,0.16,0.01,0.2,0.5
Scarlet & Violet,SV01: Scarlet & Violet Base Set,SVI,22873,488040,Staraptor,Staraptor,150/198,Uncommon,Colorless,150,Stage 2,Normal,0.09,0.01,0.15,0.5
Scarlet & Violet,SV01: Scarlet & Violet Base Set,SVI,22873,488040,Staraptor,Staraptor,150/198,Uncommon,Colorless,150,Stage 2,Reverse Holofoil,0.2,0.01,0.24,0.5
Scarlet & Violet,SV01: Scarlet & Violet Base Set,SVI,22873,488041,Skwovet - 151/198,Skwovet 151 198,151/198,Common,Colorless,60,Basic,Normal,0.15,0.02,0.19,0.5
Scarlet & Violet,SV01: Scarlet & Violet Base Set,SVI,22873,488041,Skwovet - 151/198,Skwovet 151 198,151/198,Common,Colorless,60,Basic,Reverse Holofoil,0.2,0.04,0.24,0.5
Scarlet & Violet,SV01: Scarlet & Violet Base Set,SVI,22873,488043,Greedent,Greedent,152/198,Uncommon,Colorless,120,Stage 1,Normal,0.08,0.01,0.15,0.5
Scarlet & Violet,SV01: Scarlet & Violet Base Set,SVI,22873,488043,Greedent,Greedent,152/198,Uncommon,Colorless,120,Stage 1,Reverse Holofoil,0.23,0.08,0.25,0.5
Scarlet & Violet,SV01: Scarlet & Violet Base Set,SVI,22873,488045,Indeedee,Indeedee,153/198,Rare,Colorless,80,Basic,Holofoil,0.15,0.01,0.2,0.5
Scarlet & Violet,SV01: Scarlet & Violet Base Set,SVI,22873,488045,Indeedee,Indeedee,153/198,Rare,Colorless,80,Basic,Reverse Holofoil,0.2,0.04,0.22,0.5
Scarlet & Violet,SV01: Scarlet & Violet Base Set,SVI,22873,488048,Lechonk - 154/198,Lechonk 154 198,154/198,Common,Colorless,60,Basic,Normal,0.09,0.01,0.15,0.5
Scarlet & Violet,SV01: Scarlet & Violet Base Set,SVI,22873,488048,Lechonk - 154/198,Lechonk 154 198,154/198,Common,Colorless,60,Basic,Reverse Holofoil,0.26,0.1,0.26,0.5
Scarlet & Violet,SV01: Scarlet & Violet Base Set,SVI,22873,485108,Lechonk - 155/198,Lechonk 155 198,155/198,Common,Colorless,60,Basic,Normal,0.13,0.01,0.15,0.5
Scarlet & Violet,SV01: Scarlet & Violet Base Set,SVI,22873,485108,Lechonk - 155/198,Lechonk 155 198,155/198,Common,Colorless,60,Basic,Reverse Holofoil,0.23,0.1,0.25,0.5
Scarlet & Violet,SV01: Scarlet & Violet Base Set,SVI,22873,488050,Lechonk - 156/198,Lechonk 156 198,156/198,Common,Colorless,70,Basic,Normal,0.09,0.01,0.15,0.5
Scarlet & Violet,SV01: Scarlet & Violet Base Set,SVI,22873,488050,Lechonk - 156/198,Lechonk 156 198,156/198,Common,Colorless,70,Basic,Reverse Holofoil,0.23,0.1,0.25,0.5
Scarlet & Violet,SV01: Scarlet & Violet Base Set,SVI,22873,488052,Oinkologne,Oinkologne,157/198,Uncommon,Colorless,120,Stage 1,Normal,0.12,0.01,0.15,0.5
Scarlet & Violet,SV01: Scarlet & Violet Base Set,SVI,22873,488052,Oinkologne,Oinkologne,157/198,Uncommon,Colorless,120,Stage 1,Reverse Holofoil,0.2,0.01,0.24,0.5
Scarlet & Violet,SV01: Scarlet & Violet Base Set,SVI,22873,488053,Oinkologne ex - 158/198,Oinkologne ex 158 198,158/198,Double Rare,Colorless,260,Stage 1,Holofoil,0.65,0.29,0.97,1.0
Scarlet & Violet,SV01: Scarlet & Violet Base Set,SVI,22873,488054,Tandemaus - 159/198,Tandemaus 159 198,159/198,Common,Colorless,30,Basic,Normal,0.21,0.04,0.21,0.5
Scarlet & Violet,SV01: Scarlet & Violet Base Set,SVI,22873,488054,Tandemaus - 159/198,Tandemaus 159 198,159/198,Common,Colorless,30,Basic,Reverse Holofoil,0.32,0.2,0.36,0.5
Scarlet & Violet,SV01: Scarlet & Violet Base Set,SVI,22873,488056,Tandemaus - 160/198,Tandemaus 160 198,160/198,Common,Colorless,40,Basic,Normal,0.17,0.01,0.2,0.5
Scarlet & Violet,SV01: Scarlet & Violet Base Set,SVI,22873,488056,Tandemaus - 160/198,Tandemaus 160 198,160/198,Common,Colorless,40,Basic,Reverse Holofoil,0.31,0.15,0.33,0.5
Scarlet & Violet,SV01: Scarlet & Violet Base Set,SVI,22873,488057,Maushold,Maushold,161/198,Uncommon,Colorless,70,Stage 1,Normal,0.14,0.01,0.18,0.5
Scarlet & Violet,SV01: Scarlet & Violet Base Set,SVI,22873,488057,Maushold,Maushold,161/198,Uncommon,Colorless,70,Stage 1,Reverse Holofoil,0.29,0.12,0.29,0.5
Scarlet & Violet,SV01: Scarlet & Violet Base Set,SVI,22873,488058,Squawkabilly,Squawkabilly,162/198,Common,Colorless,70,Basic,Normal,0.17,0.01,0.17,0.5
Scarlet & Violet,SV01: Scarlet & Violet Base Set,SVI,22873,488058,Squawkabilly,Squawkabilly,162/198,Common,Colorless,70,Basic,Reverse Holofoil,0.14,0.01,0.19,0.5
Scarlet & Violet,SV01: Scarlet & Violet Base Set,SVI,22873,488059,Cyclizar - 163/198,Cyclizar 163 198,163/198,Uncommon,Colorless,110,Basic,Normal,0.05,0.01,0.15,0.5
Scarlet & Violet,SV01: Scarlet & Violet Base Set,SVI,22873,488059,Cyclizar - 163/198,Cyclizar 163 198,163/198,Uncommon,Colorless,110,Basic,Reverse Holofoil,0.22,0.05,0.25,0.5
Scarlet & Violet,SV01: Scarlet & Violet Base Set,SVI,22873,487059,Cyclizar - 164/198,Cyclizar 164 198,164/198,Rare,Colorless,110,Basic,Holofoil,0.13,0.01,0.17,0.5
Scarlet & Violet,SV01: Scarlet & Violet Base Set,SVI,22873,487059,Cyclizar - 164/198,Cyclizar 164 198,164/198,Rare,Colorless,110,Basic,Reverse Holofoil,0.2,0.01,0.25,0.5
Scarlet & Violet,SV01: Scarlet & Violet Base Set,SVI,22873,488060,Flamigo,Flamigo,165/198,Uncommon,Colorless,110,Basic,Normal,0.1,0.01,0.15,0.5
Scarlet & Violet,SV01: Scarlet & Violet Base Set,SVI,22873,488060,Flamigo,Flamigo,165/198,Uncommon,Colorless,110,Basic,Reverse Holofoil,0.2,0.1,0.25,0.5
Scarlet & Violet,SV01: Scarlet & Violet Base Set,SVI,22873,488071,Arven - 166/198,Arven 166 198,166/198,Uncommon,Supporter,,,Normal,0.41,0.01,0.42,0.5
Scarlet & Violet,SV01: Scarlet & Violet Base Set,SVI,22873,488071,Arven - 166/198,Arven 166 198,166/198,Uncommon,Supporter,,,Reverse Holofoil,0.88,0.24,1.01,1.0
Scarlet & Violet,SV01: Scarlet & Violet Base Set,SVI,22873,488072,Beach Court,Beach Court,167/198,Uncommon,Stadium,,,Normal,0.13,0.01,0.15,0.5
Scarlet & Violet,SV01: Scarlet & Violet Base Set,SVI,22873,488072,Beach Court,Beach Court,167/198,Uncommon,Stadium,,,Reverse Holofoil,0.21,0.01,0.25,0.5
Scarlet & Violet,SV01: Scarlet & Violet Base Set,SVI,22873,488073,Crushing Hammer,Crushing Hammer,168/198,Common,Item,,,Normal,0.21,0.01,0.2,0.5
Scarlet & Violet,SV01: Scarlet & Violet Base Set,SVI,22873,488073,Crushing Hammer,Crushing Hammer,168/198,Common,Item,,,Reverse Holofoil,0.26,0.1,0.26,0.5
Scarlet & Violet,SV01: Scarlet & Violet Base Set,SVI,22873,488074,Defiance Band,Defiance Band,169/198,Uncommon,Tool,,,Normal,0.19,0.01,0.2,0.5
Scarlet & Violet,SV01: Scarlet & Violet Base Set,SVI,22873,488074,Defiance Band,Defiance Band,169/198,Uncommon,Tool,,,Reverse Holofoil,0.32,0.1,0.34,0.5
Scarlet & Violet,SV01: Scarlet & Violet Base Set,SVI,22873,488075,Electric Generator,Electric Generator,170/198,Uncommon,Item,,,Normal,0.09,0.01,0.15,0.5
Scarlet & Violet,SV01: Scarlet & Violet Base Set,SVI,22873,488075,Electric Generator,Electric Generator,170/198,Uncommon,Item,,,Reverse Holofoil,0.22,0.08,0.25,0.5
Scarlet & Violet,SV01: Scarlet & Violet Base Set,SVI,22873,488076,Energy Retrieval,Energy Retrieval,171/198,Common,Item,,,Normal,0.2,0.04,0.22,0.5
Scarlet & Violet,SV01: Scarlet & Violet Base Set,SVI,22873,488076,Energy Retrieval,Energy Retrieval,171/198,Common,Item,,,Reverse Holofoil,0.23,0.05,0.25,0.5
Scarlet & Violet,SV01: Scarlet & Violet Base Set,SVI,22873,488077,Energy Search,Energy Search,172/198,Common,Item,,,Normal,0.3,0.05,0.25,0.5
Scarlet & Violet,SV01: Scarlet & Violet Base Set,SVI,22873,488077,Energy Search,Energy Search,172/198,Common,Item,,,Reverse Holofoil,0.27,0.04,0.26,0.5
Scarlet & Violet,SV01: Scarlet & Violet Base Set,SVI,22873,488078,Energy Switch,Energy Switch,173/198,Common,Item,,,Normal,0.2,0.03,0.24,0.5
Scarlet & Violet,SV01: Scarlet & Violet Base Set,SVI,22873,488078,Energy Switch,Energy Switch,173/198,Common,Item,,,Reverse Holofoil,0.22,0.02,0.3,0.5
Scarlet & Violet,SV01: Scarlet & Violet Base Set,SVI,22873,488079,Exp. Share,Exp Share,174/198,Uncommon,Tool,,,Normal,0.18,0.02,0.2,0.5
Scarlet & Violet,SV01: Scarlet & Violet Base Set,SVI,22873,488079,Exp. Share,Exp Share,174/198,Uncommon,Tool,,,Reverse Holofoil,0.32,0.1,0.33,0.5
Scarlet & Violet,SV01: Scarlet & Violet Base Set,SVI,22873,488080,Jacq - 175/198,Jacq 175 198,175/198,Uncommon,Supporter,,,Normal,0.18,0.01,0.2,0.5
Scarlet & Violet,SV01: Scarlet & Violet Base Set,SVI,22873,488080,Jacq - 175/198,Jacq 175 198,175/198,Uncommon,Supporter,,,Reverse Holofoil,0.3,0.05,0.3,0.5
Scarlet & Violet,SV01: Scarlet & Violet Base Set,SVI,22873,488081,Judge,Judge,176/198,Uncommon,Supporter,,,Normal,0.2,0.01,0.22,0.5
Scarlet & Violet,SV01: Scarlet & Violet Base Set,SVI,22873,488081,Judge,Judge,176/198,Uncommon,Supporter,,,Reverse Holofoil,0.32,0.13,0.33,0.5
Scarlet & Violet,SV01: Scarlet & Violet Base Set,SVI,22873,488082,Katy - 177/198,Katy 177 198,177/198,Uncommon,Supporter,,,Normal,0.12,0.01,0.15,0.5
Scarlet & Violet,SV01: Scarlet & Violet Base Set,SVI,22873,488082,Katy - 177/198,Katy 177 198,177/198,Uncommon,Supporter,,,Reverse Holofoil,0.18,0.01,0.21,0.5
Scarlet & Violet,SV01: Scarlet & Violet Base Set,SVI,22873,488083,Mesagoza - 178/198,Mesagoza 178 198,178/198,Uncommon,Stadium,,,Normal,0.15,0.01,0.15,0.5
Scarlet & Violet,SV01: Scarlet & Violet Base Set,SVI,22873,488083,Mesagoza - 178/198,Mesagoza 178 198,178/198,Uncommon,Stadium,,,Reverse Holofoil,0.25,0.08,0.26,0.5
Scarlet & Violet,SV01: Scarlet & Violet Base Set,SVI,22873,488085,Miriam - 179/198,Miriam 179 198,179/198,Uncommon,Supporter,,,Normal,0.14,0.01,0.17,0.5
Scarlet & Violet,SV01: Scarlet & Violet Base Set,SVI,22873,488085,Miriam - 179/198,Miriam 179 198,179/198,Uncommon,Supporter,,,Reverse Holofoil,0.2,0.05,0.25,0.5
Scarlet & Violet,SV01: Scarlet & Violet Base Set,SVI,22873,488086,Nemona,Nemona,180/198,Common,Supporter,,,Normal,0.08,0.01,0.15,0.5
Scarlet & Violet,SV01: Scarlet & Violet Base Set,SVI,22873,488086,Nemona,Nemona,180/198,Common,Supporter,,,Reverse Holofoil,0.11,0.02,0.2,0.5
Scarlet & Violet,SV01: Scarlet & Violet Base Set,SVI,22873,488087,Nest Ball - 181/198,Nest Ball 181 198,181/198,Uncommon,Item,,,Normal,0.29,0.01,0.28,0.5
Scarlet & Violet,SV01: Scarlet & Violet Base Set,SVI,22873,488087,Nest Ball - 181/198,Nest Ball 181 198,181/198,Uncommon,Item,,,Reverse Holofoil,1.15,0.19,1.35,1.5
Scarlet & Violet,SV01: Scarlet & Violet Base Set,SVI,22873,488088,Pal Pad,Pal Pad,182/198,Common,Item,,,Normal,0.24,0.01,0.26,0.5
Scarlet & Violet,SV01: Scarlet & Violet Base Set,SVI,22873,488088,Pal Pad,Pal Pad,182/198,Common,Item,,,Reverse Holofoil,0.42,0.15,0.45,0.5
Scarlet & Violet,SV01: Scarlet & Violet Base Set,SVI,22873,488089,Penny - 183/198,Penny 183 198,183/198,Uncommon,Supporter,,,Normal,0.25,0.03,0.26,0.5
Scarlet & Violet,SV01: Scarlet & Violet Base Set,SVI,22873,488089,Penny - 183/198,Penny 183 198,183/198,Uncommon,Supporter,,,Reverse Holofoil,0.37,0.05,0.4,0.5
Scarlet & Violet,SV01: Scarlet & Violet Base Set,SVI,22873,488090,Picnic Basket,Picnic Basket,184/198,Uncommon,Item,,,Normal,0.13,0.01,0.18,0.5
